County,State,Lat,Long,Location
Red River,Louisiana,32.09530039,-93.34213308,"Red River, Louisiana"
Red River,Texas,33.61886692,-95.04841765,"Red River, Texas"
Red Willow,Nebraska,40.1755688,-100.476998,"Red Willow, Nebraska"
Redwood,Minnesota,44.40555844,-95.25207021,"Redwood, Minnesota"
Reeves,Texas,31.32323325,-103.6903896,"Reeves, Texas"
Refugio,Texas,28.3238976,-97.15766311,"Refugio, Texas"
Reno,Kansas,37.95230263,-98.08607292,"Reno, Kansas"
Rensselaer,New York,42.71348136,-73.51089874,"Rensselaer, New York"
Renville,Minnesota,44.72836381,-94.94553734,"Renville, Minnesota"
Renville,North Dakota,48.71982533,-101.6603912,"Renville, North Dakota"
Republic,Kansas,39.82799632,-97.65036709,"Republic, Kansas"
Reynolds,Missouri,37.36085952,-90.97009925,"Reynolds, Missouri"
Rhea,Tennessee,35.60536161,-84.93076643,"Rhea, Tennessee"
Rice,Kansas,38.34616184,-98.19992118,"Rice, Kansas"
Rice,Minnesota,44.3543376,-93.29658715,"Rice, Minnesota"
Rich,Utah,41.63137678,-111.2445105,"Rich, Utah"
Richardson,Nebraska,40.1247415,-95.71755036,"Richardson, Nebraska"
Richland,Illinois,38.71240969,-88.08475366,"Richland, Illinois"
Richland,Louisiana,32.41391005,-91.76634876,"Richland, Louisiana"
Richland,Montana,47.78668011,-104.5610786,"Richland, Montana"
Richland,North Dakota,46.26440649,-96.94852979,"Richland, North Dakota"
Richland,Ohio,40.77180308,-82.5379961,"Richland, Ohio"
Richland,South Carolina,34.01791263,-80.90267209,"Richland, South Carolina"
Richland,Wisconsin,43.3762778,-90.43012729,"Richland, Wisconsin"
Richmond,Georgia,33.35777107,-82.07026432,"Richmond, Georgia"
Richmond,New York,40.58582155,-74.14808598,"Richmond, New York"
Richmond,North Carolina,35.00417719,-79.74491009,"Richmond, North Carolina"
Richmond,Virginia,37.937575,-76.72920628,"Richmond, Virginia"
Richmond City,Virginia,37.53255773,-77.47966921,"Richmond City, Virginia"
Riley,Kansas,39.28935726,-96.73420026,"Riley, Kansas"
Ringgold,Iowa,40.73518949,-94.24368535,"Ringgold, Iowa"
Rio Arriba,New Mexico,36.51072137,-106.6931674,"Rio Arriba, New Mexico"
Rio Blanco,Colorado,39.97913541,-108.2179009,"Rio Blanco, Colorado"
Rio Grande,Colorado,37.5836865,-106.3847838,"Rio Grande, Colorado"
Ripley,Indiana,39.10235626,-85.26212744,"Ripley, Indiana"
Ripley,Missouri,36.65460667,-90.85990261,"Ripley, Missouri"
Ritchie,West Virginia,39.18094587,-81.06356878,"Ritchie, West Virginia"
Riverside,California,33.74314981,-115.9933578,"Riverside, California"
Roane,Tennessee,35.84923189,-84.52458689,"Roane, Tennessee"
Roane,West Virginia,38.71622686,-81.35243568,"Roane, West Virginia"
Roanoke,Virginia,37.26865804,-80.06396753,"Roanoke, Virginia"
Roanoke City,Virginia,37.27791025,-79.96189766,"Roanoke City, Virginia"
Roberts,South Dakota,45.62975048,-96.94672673,"Roberts, South Dakota"
Roberts,Texas,35.83809685,-100.813175,"Roberts, Texas"
Robertson,Kentucky,38.51923469,-84.05055616,"Robertson, Kentucky"
Robertson,Tennessee,36.52454807,-86.87346725,"Robertson, Tennessee"
Robertson,Texas,31.02539637,-96.51272246,"Robertson, Texas"
Robeson,North Carolina,34.64244496,-79.1025053,"Robeson, North Carolina"
Rock,Minnesota,43.67482683,-96.25296832,"Rock, Minnesota"
Rock,Nebraska,42.42252217,-99.44832069,"Rock, Nebraska"
Rock,Wisconsin,42.67151616,-89.071479,"Rock, Wisconsin"
Rock Island,Illinois,41.46613806,-90.57042164,"Rock Island, Illinois"
Rockbridge,Virginia,37.81204314,-79.44605905,"Rockbridge, Virginia"
Rockcastle,Kentucky,37.36642393,-84.31176452,"Rockcastle, Kentucky"
Rockdale,Georgia,33.65145002,-84.02202167,"Rockdale, Georgia"
Rockingham,New Hampshire,42.98499744,-71.12883377,"Rockingham, New Hampshire"
Rockingham,North Carolina,36.39593137,-79.77504841,"Rockingham, North Carolina"
Rockingham,Virginia,38.51006137,-78.87260325,"Rockingham, Virginia"
Rockland,New York,41.15027894,-74.02560498,"Rockland, New York"
Rockwall,Texas,32.89779518,-96.40771592,"Rockwall, Texas"
Roger Mills,Oklahoma,35.68711719,-99.69666167,"Roger Mills, Oklahoma"
Rogers,Oklahoma,36.37004357,-95.60406759,"Rogers, Oklahoma"
Rolette,North Dakota,48.77245354,-99.84097493,"Rolette, North Dakota"
Rooks,Kansas,39.35022773,-99.32484567,"Rooks, Kansas"
Roosevelt,Montana,48.29607488,-105.0079268,"Roosevelt, Montana"
Roosevelt,New Mexico,34.02097406,-103.4799493,"Roosevelt, New Mexico"
Roscommon,Michigan,44.33473082,-84.61067651,"Roscommon, Michigan"
Roseau,Minnesota,48.77501878,-95.81079919,"Roseau, Minnesota"
Rosebud,Montana,46.23397237,-106.729288,"Rosebud, Montana"
Ross,Ohio,39.33705391,-83.06000914,"Ross, Ohio"
Routt,Colorado,40.48596505,-106.9905548,"Routt, Colorado"
Rowan,Kentucky,38.19484205,-83.42088935,"Rowan, Kentucky"
Rowan,North Carolina,35.64003916,-80.52446628,"Rowan, North Carolina"
Runnels,Texas,31.8314342,-99.97616148,"Runnels, Texas"
Rush,Indiana,39.62002287,-85.4655599,"Rush, Indiana"
Rush,Kansas,38.52275276,-99.30863983,"Rush, Kansas"
Rusk,Texas,32.10773545,-94.76176432,"Rusk, Texas"
Rusk,Wisconsin,45.47498854,-91.1333012,"Rusk, Wisconsin"
Russell,Alabama,32.28725256,-85.18415324,"Russell, Alabama"
Russell,Kansas,38.91462787,-98.76254297,"Russell, Kansas"
Russell,Kentucky,36.99308373,-85.06070117,"Russell, Kentucky"
Russell,Virginia,36.9302832,-82.10095486,"Russell, Virginia"
Rutherford,North Carolina,35.40114178,-81.92112099,"Rutherford, North Carolina"
Rutherford,Tennessee,35.84591405,-86.4107263,"Rutherford, Tennessee"
Rutland,Vermont,43.57723578,-73.03741676,"Rutland, Vermont"
Sabine,Louisiana,31.56388699,-93.55433981,"Sabine, Louisiana"
Sabine,Texas,31.34318809,-93.85440451,"Sabine, Texas"
Sac,Iowa,42.38624071,-95.10547892,"Sac, Iowa"
Sacramento,California,38.45106826,-121.3425374,"Sacramento, California"
Sagadahoc,Maine,43.95415864,-69.85074999,"Sagadahoc, Maine"
Saginaw,Michigan,43.33433923,-84.0513121,"Saginaw, Michigan"
Saguache,Colorado,38.08054629,-106.282466,"Saguache, Colorado"
Salem,New Jersey,39.58719656,-75.3469663,"Salem, New Jersey"
Salem,Virginia,37.2836193,-80.06219455,"Salem, Virginia"
Saline,Arkansas,34.64916145,-92.67583224,"Saline, Arkansas"
Saline,Illinois,37.75332999,-88.54119706,"Saline, Illinois"
Saline,Kansas,38.78369175,-97.65185177,"Saline, Kansas"
Saline,Missouri,39.13734288,-93.20259964,"Saline, Missouri"
Saline,Nebraska,40.52418865,-97.14085859,"Saline, Nebraska"
Salt Lake,Utah,40.66616532,-111.9216011,"Salt Lake, Utah"
Saluda,South Carolina,34.00795823,-81.72713237,"Saluda, South Carolina"
Sampson,North Carolina,34.98820368,-78.36914061,"Sampson, North Carolina"
San Augustine,Texas,31.39457611,-94.17000399,"San Augustine, Texas"
San Benito,California,36.60308176,-121.069975,"San Benito, California"
San Bernardino,California,34.84060306,-116.1774685,"San Bernardino, California"
San Diego,California,33.03484597,-116.7365326,"San Diego, California"
San Francisco,California,37.75215114,-122.4385672,"San Francisco, California"
San Jacinto,Texas,30.57933681,-95.16260304,"San Jacinto, Texas"
San Joaquin,California,37.93433732,-121.2730061,"San Joaquin, California"
San Juan,Colorado,37.76248981,-107.6763289,"San Juan, Colorado"
San Juan,New Mexico,36.50838318,-108.320437,"San Juan, New Mexico"
San Juan,Utah,37.62762978,-109.8033714,"San Juan, Utah"
San Juan,Washington,48.60182783,-122.96745,"San Juan, Washington"
San Luis Obispo,California,35.38822029,-120.4039028,"San Luis Obispo, California"
San Mateo,California,37.4228808,-122.3275546,"San Mateo, California"
San Miguel,Colorado,38.00450883,-108.4020725,"San Miguel, Colorado"
San Miguel,New Mexico,35.48014807,-104.8163562,"San Miguel, New Mexico"
San Patricio,Texas,28.00880118,-97.51763891,"San Patricio, Texas"
San Saba,Texas,31.1577796,-98.81758731,"San Saba, Texas"
Sanborn,South Dakota,44.02351092,-98.0909816,"Sanborn, South Dakota"
Sanders,Montana,47.67657534,-115.1329916,"Sanders, Montana"
Sandoval,New Mexico,35.68862401,-106.8687803,"Sandoval, New Mexico"
Sandusky,Ohio,41.35624126,-83.137872,"Sandusky, Ohio"
Sangamon,Illinois,39.75836914,-89.65872023,"Sangamon, Illinois"
Sanilac,Michigan,43.42406072,-82.82055898,"Sanilac, Michigan"
Sanpete,Utah,39.37231946,-111.5758676,"Sanpete, Utah"
Santa Barbara,California,34.65329488,-120.0188492,"Santa Barbara, California"
Santa Clara,California,37.23104908,-121.6970462,"Santa Clara, California"
Santa Cruz,Arizona,31.52508998,-110.8479088,"Santa Cruz, Arizona"
Santa Cruz,California,37.05580291,-122.0066524,"Santa Cruz, California"
Santa Fe,New Mexico,35.50708973,-105.9774716,"Santa Fe, New Mexico"
Santa Rosa,Florida,30.6934145,-87.02458128,"Santa Rosa, Florida"
Sarasota,Florida,27.18546175,-82.33174248,"Sarasota, Florida"
Saratoga,New York,43.10904162,-73.86653895,"Saratoga, New York"
Sargent,North Dakota,46.10830372,-97.63217159,"Sargent, North Dakota"
Sarpy,Nebraska,41.11314181,-96.11156432,"Sarpy, Nebraska"
Sauk,Wisconsin,43.42574087,-89.94966132,"Sauk, Wisconsin"
Saunders,Nebraska,41.2278103,-96.63773905,"Saunders, Nebraska"
Sawyer,Wisconsin,45.87931905,-91.14504927,"Sawyer, Wisconsin"
Schenectady,New York,42.81668777,-74.05278291,"Schenectady, New York"
Schleicher,Texas,30.89740592,-100.5384842,"Schleicher, Texas"
Schley,Georgia,32.2654021,-84.31258912,"Schley, Georgia"
Schoharie,New York,42.58831742,-74.4433903,"Schoharie, New York"
Schoolcraft,Michigan,46.19235734,-86.19972234,"Schoolcraft, Michigan"
Schuyler,Illinois,40.1571798,-90.61114163,"Schuyler, Illinois"
Schuyler,Missouri,40.46921489,-92.52311943,"Schuyler, Missouri"
Schuyler,New York,42.39184015,-76.8773299,"Schuyler, New York"
Schuylkill,Pennsylvania,40.70497338,-76.2150785,"Schuylkill, Pennsylvania"
Scioto,Ohio,38.80270163,-82.98907345,"Scioto, Ohio"
Scotland,Missouri,40.45214695,-92.14709064,"Scotland, Missouri"
Scotland,North Carolina,34.8386299,-79.4757978,"Scotland, North Carolina"
Scott,Arkansas,34.85588887,-94.0632176,"Scott, Arkansas"
Scott,Illinois,39.6429169,-90.47814431,"Scott, Illinois"
Scott,Indiana,38.68672078,-85.74627859,"Scott, Indiana"
Scott,Iowa,41.63935978,-90.61959493,"Scott, Iowa"
Scott,Kansas,38.48222076,-100.9066539,"Scott, Kansas"
Scott,Kentucky,38.29622293,-84.5816631,"Scott, Kentucky"
Scott,Minnesota,44.6490231,-93.53340251,"Scott, Minnesota"
Scott,Mississippi,32.4067041,-89.53789439,"Scott, Mississippi"
Scott,Missouri,37.05588075,-89.56474493,"Scott, Missouri"
Scott,Tennessee,36.42325673,-84.50360494,"Scott, Tennessee"
Scott,Virginia,36.71466456,-82.60171704,"Scott, Virginia"
Scotts Bluff,Nebraska,41.85070896,-103.7080986,"Scotts Bluff, Nebraska"
Screven,Georgia,32.74976524,-81.60779441,"Screven, Georgia"
Scurry,Texas,32.74613808,-100.9162664,"Scurry, Texas"
Searcy,Arkansas,35.9109364,-92.69936482,"Searcy, Arkansas"
Sebastian,Arkansas,35.19605503,-94.27162713,"Sebastian, Arkansas"
Sedgwick,Colorado,40.87595412,-102.3519227,"Sedgwick, Colorado"
Sedgwick,Kansas,37.6842718,-97.4608198,"Sedgwick, Kansas"
Seminole,Florida,28.7158582,-81.24060348,"Seminole, Florida"
Seminole,Georgia,30.93464824,-84.86823924,"Seminole, Georgia"
Seminole,Oklahoma,35.16478725,-96.61686741,"Seminole, Oklahoma"
Seneca,New York,42.78081007,-76.82497064,"Seneca, New York"
Seneca,Ohio,41.12351311,-83.12783209,"Seneca, Ohio"
Sequatchie,Tennessee,35.36979721,-85.41022136,"Sequatchie, Tennessee"
Sequoyah,Oklahoma,35.49447108,-94.75463785,"Sequoyah, Oklahoma"
Sevier,Arkansas,33.99780401,-94.2424869,"Sevier, Arkansas"
Sevier,Tennessee,35.78077323,-83.52244332,"Sevier, Tennessee"
Sevier,Utah,38.74837146,-111.8050275,"Sevier, Utah"
Seward,Kansas,37.19324632,-100.8507201,"Seward, Kansas"
Seward,Nebraska,40.87241834,-97.139673,"Seward, Nebraska"
Shackelford,Texas,32.73587756,-99.35401337,"Shackelford, Texas"
Shannon,Missouri,37.15772072,-91.40190382,"Shannon, Missouri"
Sharkey,Mississippi,32.88149103,-90.8159538,"Sharkey, Mississippi"
Sharp,Arkansas,36.16258158,-91.47819342,"Sharp, Arkansas"
Shasta,California,40.76391419,-122.0396884,"Shasta, California"
Shawano,Wisconsin,44.78902246,-88.76443896,"Shawano, Wisconsin"
Shawnee,Kansas,39.04100763,-95.7557264,"Shawnee, Kansas"
Sheboygan,Wisconsin,43.72099677,-87.94579284,"Sheboygan, Wisconsin"
Shelby,Alabama,33.26879845,-86.66232561,"Shelby, Alabama"
Shelby,Illinois,39.39133527,-88.80611122,"Shelby, Illinois"
Shelby,Indiana,39.52305623,-85.7915857,"Shelby, Indiana"
Shelby,Iowa,41.6850066,-95.31015553,"Shelby, Iowa"
Shelby,Kentucky,38.21476019,-85.194223,"Shelby, Kentucky"
Shelby,Missouri,39.79742518,-92.07634971,"Shelby, Missouri"
Shelby,Ohio,40.33163494,-84.20258189,"Shelby, Ohio"
Shelby,Tennessee,35.1864775,-89.89692423,"Shelby, Tennessee"
Shelby,Texas,31.79211404,-94.14550696,"Shelby, Texas"
Shenandoah,Virginia,38.85905135,-78.56813762,"Shenandoah, Virginia"
Sherburne,Minnesota,45.44447208,-93.77617511,"Sherburne, Minnesota"
Sheridan,Kansas,39.35018161,-100.4418259,"Sheridan, Kansas"
Sheridan,Montana,48.72085833,-104.503829,"Sheridan, Montana"
Sheridan,Nebraska,42.50284406,-102.4126613,"Sheridan, Nebraska"
Sheridan,North Dakota,47.57700669,-100.3426391,"Sheridan, North Dakota"
Sheridan,Wyoming,44.79048913,-106.8862389,"Sheridan, Wyoming"
Sherman,Kansas,39.35147699,-101.7197624,"Sherman, Kansas"
Sherman,Nebraska,41.22045983,-98.97588642,"Sherman, Nebraska"
Sherman,Oregon,45.41501554,-120.6827834,"Sherman, Oregon"
Sherman,Texas,36.27751473,-101.8933156,"Sherman, Texas"
Shiawassee,Michigan,42.953928,-84.14585902,"Shiawassee, Michigan"
Shoshone,Idaho,47.35364087,-115.8916749,"Shoshone, Idaho"
Sibley,Minnesota,44.5796592,-94.23164924,"Sibley, Minnesota"
Sierra,California,39.57713498,-120.5200701,"Sierra, California"
Sierra,New Mexico,33.13028233,-107.1925893,"Sierra, New Mexico"
Silver Bow,Montana,45.90018933,-112.6620092,"Silver Bow, Montana"
Simpson,Kentucky,36.74058474,-86.58047435,"Simpson, Kentucky"
Simpson,Mississippi,31.91282117,-89.91716179,"Simpson, Mississippi"
Sioux,Iowa,43.08221074,-96.1767568,"Sioux, Iowa"
Sioux,Nebraska,42.48932059,-103.7576544,"Sioux, Nebraska"
Sioux,North Dakota,46.11323337,-101.0440149,"Sioux, North Dakota"
Siskiyou,California,41.59198861,-122.5407434,"Siskiyou, California"
Sitka,Alaska,57.24124555,-135.3206587,"Sitka, Alaska"
Skagit,Washington,48.48171488,-121.766131,"Skagit, Washington"
Skagway,Alaska,59.56149996,-135.3337748,"Skagway, Alaska"
Skamania,Washington,46.02408726,-121.9164403,"Skamania, Washington"
Slope,North Dakota,46.44737738,-103.4601547,"Slope, North Dakota"
Smith,Kansas,39.78516566,-98.78566062,"Smith, Kansas"
Smith,Mississippi,32.01744532,-89.50644846,"Smith, Mississippi"
Smith,Tennessee,36.25359775,-85.95411046,"Smith, Tennessee"
Smith,Texas,32.37474036,-95.2717568,"Smith, Texas"
Smyth,Virginia,36.84455636,-81.53344948,"Smyth, Virginia"
Snohomish,Washington,48.04615983,-121.7170703,"Snohomish, Washington"
Snyder,Pennsylvania,40.77129231,-77.06840691,"Snyder, Pennsylvania"
Socorro,New Mexico,34.00715494,-106.9298354,"Socorro, New Mexico"
Solano,California,38.26827353,-121.9357113,"Solano, California"
Somerset,Maine,45.51229767,-69.95995554,"Somerset, Maine"
Somerset,Maryland,38.1163542,-75.75118623,"Somerset, Maryland"
Somerset,New Jersey,40.56465737,-74.61683016,"Somerset, New Jersey"
Somerset,Pennsylvania,39.97172723,-79.02699593,"Somerset, Pennsylvania"
Somervell,Texas,32.22236802,-97.77403489,"Somervell, Texas"
Sonoma,California,38.52746429,-122.8862506,"Sonoma, California"
Southampton,Virginia,36.72231125,-77.10642712,"Southampton, Virginia"
Southeast Fairbanks,Alaska,63.87692095,-143.2127643,"Southeast Fairbanks, Alaska"
Spalding,Georgia,33.26310031,-84.28013991,"Spalding, Georgia"
Spartanburg,South Carolina,34.92960077,-81.99225984,"Spartanburg, South Carolina"
Spencer,Indiana,38.01519732,-87.0079644,"Spencer, Indiana"
Spencer,Kentucky,38.03223971,-85.32749335,"Spencer, Kentucky"
Spink,South Dakota,44.93837606,-98.34626602,"Spink, South Dakota"
Spokane,Washington,47.62113146,-117.4046494,"Spokane, Washington"
Spotsylvania,Virginia,38.18574462,-77.655399,"Spotsylvania, Virginia"
St. Bernard,Louisiana,29.87761636,-89.51887093,"St. Bernard, Louisiana"
St. Charles,Louisiana,29.90709658,-90.35555967,"St. Charles, Louisiana"
St. Charles,Missouri,38.77875681,-90.66662425,"St. Charles, Missouri"
St. Clair,Alabama,33.71902176,-86.31029372,"St. Clair, Alabama"
St. Clair,Illinois,38.46996033,-89.93063427,"St. Clair, Illinois"
St. Clair,Michigan,42.92655373,-82.67937954,"St. Clair, Michigan"
St. Clair,Missouri,38.03699437,-93.77631447,"St. Clair, Missouri"
St. Croix,Wisconsin,45.03437474,-92.45000068,"St. Croix, Wisconsin"
St. Francis,Arkansas,35.02201976,-90.74828138,"St. Francis, Arkansas"
St. Francois,Missouri,37.81214171,-90.47598685,"St. Francois, Missouri"
St. Helena,Louisiana,30.82210324,-90.71013176,"St. Helena, Louisiana"
St. James,Louisiana,30.02531716,-90.80212061,"St. James, Louisiana"
St. John the Baptist,Louisiana,30.12597499,-90.4753503,"St. John the Baptist, Louisiana"
St. Johns,Florida,29.90096506,-81.43589967,"St. Johns, Florida"
St. Joseph,Indiana,41.61756781,-86.29040834,"St. Joseph, Indiana"
St. Joseph,Michigan,41.91441767,-85.52797979,"St. Joseph, Michigan"
St. Landry,Louisiana,30.59724262,-92.00135806,"St. Landry, Louisiana"
St. Lawrence,New York,44.4976179,-75.06550039,"St. Lawrence, New York"
St. Louis,Minnesota,47.6048407,-92.46879855,"St. Louis, Minnesota"
St. Louis,Missouri,38.6377004,-90.4458375,"St. Louis, Missouri"
St. Louis City,Missouri,38.63555736,-90.24349225,"St. Louis City, Missouri"
St. Lucie,Florida,27.37763908,-80.47106649,"St. Lucie, Florida"
St. Martin,Louisiana,30.13112107,-91.61403569,"St. Martin, Louisiana"
St. Mary,Louisiana,29.69262097,-91.44702164,"St. Mary, Louisiana"
St. Mary's,Maryland,38.30058422,-76.6062928,"St. Mary's, Maryland"
St. Tammany,Louisiana,30.40942847,-89.95642711,"St. Tammany, Louisiana"
Stafford,Kansas,38.03100851,-98.71762001,"Stafford, Kansas"
Stafford,Virginia,38.41758738,-77.45917053,"Stafford, Virginia"
Stanislaus,California,37.55862499,-120.9970722,"Stanislaus, California"
Stanley,South Dakota,44.41381872,-100.7349153,"Stanley, South Dakota"
Stanly,North Carolina,35.31647813,-80.25093221,"Stanly, North Carolina"
Stanton,Kansas,37.56304714,-101.7843534,"Stanton, Kansas"
Stanton,Nebraska,41.9169835,-97.19394708,"Stanton, Nebraska"
Stark,Illinois,41.09309773,-89.79745866,"Stark, Illinois"
Stark,North Dakota,46.80851182,-102.6576326,"Stark, North Dakota"
Stark,Ohio,40.81482476,-81.36437305,"Stark, Ohio"
Starke,Indiana,41.27890281,-86.64686895,"Starke, Indiana"
Starr,Texas,26.56150059,-98.73892358,"Starr, Texas"
Staunton,Virginia,38.15965544,-79.05979937,"Staunton, Virginia"
Ste. Genevieve,Missouri,37.89090059,-90.1949941,"Ste. Genevieve, Missouri"
Stearns,Minnesota,45.55192576,-94.61078221,"Stearns, Minnesota"
Steele,Minnesota,44.02240351,-93.22627088,"Steele, Minnesota"
Steele,North Dakota,47.45611548,-97.72728747,"Steele, North Dakota"
Stephens,Georgia,34.55151201,-83.29405315,"Stephens, Georgia"
Stephens,Oklahoma,34.48556989,-97.85141892,"Stephens, Oklahoma"
Stephens,Texas,32.73553157,-98.83631615,"Stephens, Texas"
Stephenson,Illinois,42.35129217,-89.662598,"Stephenson, Illinois"
Sterling,Texas,31.82781912,-101.0500746,"Sterling, Texas"
Steuben,Indiana,41.64423868,-85.00101094,"Steuben, Indiana"
Steuben,New York,42.2689144,-77.3829924,"Steuben, New York"
Stevens,Kansas,37.1923008,-101.3118967,"Stevens, Kansas"
Stevens,Minnesota,45.58613007,-96.00163705,"Stevens, Minnesota"
Stevens,Washington,48.40035475,-117.8542701,"Stevens, Washington"
Stewart,Georgia,32.07996777,-84.83208037,"Stewart, Georgia"
Stewart,Tennessee,36.50235092,-87.83920548,"Stewart, Tennessee"
Stillwater,Montana,45.67071407,-109.3950061,"Stillwater, Montana"
Stoddard,Missouri,36.85571651,-89.9444155,"Stoddard, Missouri"
Stokes,North Carolina,36.4017975,-80.23893369,"Stokes, North Carolina"
Stone,Arkansas,35.86251946,-92.15684085,"Stone, Arkansas"
Stone,Mississippi,30.79187949,-89.11547539,"Stone, Mississippi"
Stone,Missouri,36.75000327,-93.45256475,"Stone, Missouri"
Stonewall,Texas,33.17906744,-100.2538401,"Stonewall, Texas"
Storey,Nevada,39.44875482,-119.5250207,"Storey, Nevada"
Story,Iowa,42.03621213,-93.46499005,"Story, Iowa"
Strafford,New Hampshire,43.291833,-71.02336013,"Strafford, New Hampshire"
Stutsman,North Dakota,46.97962541,-98.95637318,"Stutsman, North Dakota"
Sublette,Wyoming,42.76558279,-109.9130922,"Sublette, Wyoming"
Suffolk,Massachusetts,42.3279514,-71.07850442,"Suffolk, Massachusetts"
Suffolk,New York,40.88320119,-72.8012172,"Suffolk, New York"
Suffolk,Virginia,36.70155394,-76.63603554,"Suffolk, Virginia"
Sullivan,Indiana,39.08952258,-87.41414469,"Sullivan, Indiana"
Sullivan,Missouri,40.2099105,-93.11150106,"Sullivan, Missouri"
Sullivan,New Hampshire,43.36094111,-72.22203125,"Sullivan, New Hampshire"
Sullivan,New York,41.71579493,-74.76394559,"Sullivan, New York"
Sullivan,Pennsylvania,41.44634738,-76.51246591,"Sullivan, Pennsylvania"
Sullivan,Tennessee,36.51240691,-82.30412917,"Sullivan, Tennessee"
Sully,South Dakota,44.71571812,-100.1278092,"Sully, South Dakota"
Summers,West Virginia,37.65390597,-80.86009693,"Summers, West Virginia"
Summit,Colorado,39.63803232,-106.1150762,"Summit, Colorado"
Summit,Ohio,41.12464734,-81.53123079,"Summit, Ohio"
Summit,Utah,40.86688146,-110.9535882,"Summit, Utah"
Sumner,Kansas,37.23682549,-97.47721621,"Sumner, Kansas"
Sumner,Tennessee,36.46824103,-86.45917204,"Sumner, Tennessee"
Sumter,Alabama,32.59117397,-88.19916205,"Sumter, Alabama"
Sumter,Florida,28.70181754,-82.0794267,"Sumter, Florida"
Sumter,Georgia,32.03650571,-84.19821492,"Sumter, Georgia"
Sumter,South Carolina,33.91826534,-80.37942316,"Sumter, South Carolina"
Sunflower,Mississippi,33.60192578,-90.58882684,"Sunflower, Mississippi"
Surry,North Carolina,36.41689489,-80.69102283,"Surry, North Carolina"
Surry,Virginia,37.11781893,-76.88450012,"Surry, Virginia"
Susquehanna,Pennsylvania,41.82147784,-75.80071959,"Susquehanna, Pennsylvania"
Sussex,Delaware,38.66143781,-75.39031349,"Sussex, Delaware"
Sussex,New Jersey,41.13891592,-74.69118243,"Sussex, New Jersey"
Sussex,Virginia,36.92432914,-77.25791182,"Sussex, Virginia"
Sutter,California,39.03417539,-121.6945899,"Sutter, California"
Sutton,Texas,30.49856623,-100.5382014,"Sutton, Texas"
Suwannee,Florida,30.19746066,-82.9909967,"Suwannee, Florida"
Swain,North Carolina,35.48665845,-83.48748932,"Swain, North Carolina"
Sweet Grass,Montana,45.81367654,-109.9425686,"Sweet Grass, Montana"
Sweetwater,Wyoming,41.65943896,-108.8827882,"Sweetwater, Wyoming"
Swift,Minnesota,45.2829032,-95.68264092,"Swift, Minnesota"
Swisher,Texas,34.53028891,-101.7349174,"Swisher, Texas"
Switzerland,Indiana,38.82767338,-85.03022429,"Switzerland, Indiana"
Talbot,Georgia,32.69642758,-84.53351366,"Talbot, Georgia"
Talbot,Maryland,38.76618159,-76.10882561,"Talbot, Maryland"
Taliaferro,Georgia,33.56543317,-82.88136816,"Taliaferro, Georgia"
Talladega,Alabama,33.37823223,-86.16886178,"Talladega, Alabama"
Tallahatchie,Mississippi,33.95339918,-90.1729398,"Tallahatchie, Mississippi"
Tallapoosa,Alabama,32.86698258,-85.79833053,"Tallapoosa, Alabama"
Tama,Iowa,42.07991767,-92.53266945,"Tama, Iowa"
Taney,Missouri,36.65465345,-93.04075153,"Taney, Missouri"
Tangipahoa,Louisiana,30.62888673,-90.40664996,"Tangipahoa, Louisiana"
Taos,New Mexico,36.58006022,-105.6310198,"Taos, New Mexico"
Tarrant,Texas,32.77143818,-97.29101614,"Tarrant, Texas"
Tate,Mississippi,34.65133709,-89.94485778,"Tate, Mississippi"
Tattnall,Georgia,32.04785085,-82.05539188,"Tattnall, Georgia"
Taylor,Florida,30.04848048,-83.60445406,"Taylor, Florida"
Taylor,Georgia,32.55792548,-84.25077141,"Taylor, Georgia"
Taylor,Iowa,40.73710579,-94.69778563,"Taylor, Iowa"
Taylor,Kentucky,37.3677562,-85.3329931,"Taylor, Kentucky"
Taylor,Texas,32.30163422,-99.89007449,"Taylor, Texas"
Taylor,West Virginia,39.33602617,-80.0421439,"Taylor, West Virginia"
Taylor,Wisconsin,45.21179252,-90.5004405,"Taylor, Wisconsin"
Tazewell,Illinois,40.50716185,-89.51404662,"Tazewell, Illinois"
Tazewell,Virginia,37.12191123,-81.56685568,"Tazewell, Virginia"
Tehama,California,40.12570935,-122.2370171,"Tehama, California"
Telfair,Georgia,31.92829517,-82.93491155,"Telfair, Georgia"
Teller,Colorado,38.88133511,-105.1614893,"Teller, Colorado"
Tensas,Louisiana,32.00760749,-91.32915234,"Tensas, Louisiana"
Terrebonne,Louisiana,29.37343766,-90.82626855,"Terrebonne, Louisiana"
Terrell,Georgia,31.77527543,-84.44069698,"Terrell, Georgia"
Terrell,Texas,30.22429013,-102.0766732,"Terrell, Texas"
Terry,Texas,33.17402785,-102.3354521,"Terry, Texas"
Teton,Idaho,43.75303583,-111.2056773,"Teton, Idaho"
Teton,Montana,47.83741052,-112.2410688,"Teton, Montana"
Teton,Wyoming,43.93522482,-110.5890801,"Teton, Wyoming"
Texas,Missouri,37.31728859,-91.96564727,"Texas, Missouri"
Texas,Oklahoma,36.74777635,-101.4889765,"Texas, Oklahoma"
Thayer,Nebraska,40.17626377,-97.59504381,"Thayer, Nebraska"
Thomas,Georgia,30.86392347,-83.91847289,"Thomas, Georgia"
